I apologize for the confusion earlier. Here's the correct output for the last input grid:

Input:
  [5, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0]
  [5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
  [5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
  [5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6]
  [5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
  [5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

Output:
  [5, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0]
  [5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
  [5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
  [5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6]
  [5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
  [5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
