Case 3:
Input:
  [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
  [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
  [0, 5, 7, 7, 7, 7, 7, 5, 0, 0]
  [0, 0, 0, 7, 7, 7, 0, 0, 0, 0]
  [0, 0, 0, 7, 7, 7, 0, 0, 0, 0]
  [0, 0, 0, 7, 7, 7, 0, 0, 0, 0]
  [0, 0, 0, 7, 7, 7, 0, 0, 0, 0]
  [0, 7, 7, 7, 7, 7, 7, 7, 0, 0]
  [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
  [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

Output:
  [2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
  [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
  [0, 5, 7, 7, 7, 7, 7, 5, 0, 0]
  [0, 0, 0, 7, 7, 7, 0, 0, 0, 0]
  [0, 0, 0, 7, 7, 7, 0, 0, 0, 0]
  [0, 0, 0, 7, 7, 7, 0, 0, 0, 0]
  [0, 0, 0, 7, 7, 7, 0, 0, 0, 0]
  [0, 7, 7, 7, 7, 7, 7, 7, 0, 0]
  [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
  [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
